# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://waterdata.usgs.gov/nwis/help/?provisional for more information.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-07-16 17:32:33 EDT	(caas01)
#
# Data for the following 9 site(s) are contained in this file
#    USGS 430406089232901 DN-07/09E/23-1297
#    USGS 430427089284901 DN-07/09E/19-0064
#    USGS 430642089395301 DN-07/07E/04-6021
#    USGS 430658089385701 DN-07/07E/03-6023
#    USGS 430658089385901 DN-07/07E/03-6024
#    USGS 430659089385801 DN-07/07E/03-6022
#    USGS 430718089291501 DN-08/08E/36-1440
#    USGS 431233089103201 DN-09/11E/34-1355
#    USGS 431312089475301 DN-09/06E/29-0083
# -----------------------------------------------------------------------------------
#
# Data provided for site 430406089232901
#    DD parameter statistic   Description
#    01   72019     00001     Depth to water level, feet below land surface (Maximum)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	01_72019_00001	01_72019_00001_cd
USGS	431312089475301	2010-09-06	8.94	A
USGS	431312089475301	2010-09-07	9.06	A
USGS	431312089475301	2010-09-08	9.12	A
USGS	431312089475301	2010-09-09	9.18	A
USGS	431312089475301	2010-09-10	9.22	A
USGS	431312089475301	2010-09-11	9.27	A
USGS	431312089475301	2010-09-12	9.32	A
USGS	431312089475301	2010-09-13	9.37	A
USGS	431312089475301	2010-09-14	9.43	A
USGS	431312089475301	2010-09-15	9.45	A
USGS	431312089475301	2010-09-16	9.51	A
USGS	431312089475301	2010-09-17	9.55	A
USGS	431312089475301	2010-09-18	9.56	A
USGS	431312089475301	2010-09-19	9.59	A
USGS	431312089475301	2010-09-20	9.61	A
USGS	431312089475301	2010-09-21	9.66	A
USGS	431312089475301	2010-09-22	9.69	A
USGS	431312089475301	2010-09-23	9.69	A
USGS	431312089475301	2010-09-24	9.73	A
USGS	431312089475301	2010-09-25	9.75	A
USGS	431312089475301	2010-09-26	9.77	A
USGS	431312089475301	2010-09-27	9.77	A
USGS	431312089475301	2010-09-28	9.74	A
USGS	431312089475301	2010-09-29	9.59	A
USGS	431312089475301	2010-09-30	9.37	A
USGS	431312089475301	2010-10-01	9.27	A
USGS	431312089475301	2010-10-02	9.19	A
USGS	431312089475301	2010-10-03	9.17	A
USGS	431312089475301	2010-10-04	9.13	A
USGS	431312089475301	2010-10-05	9.10	A
USGS	431312089475301	2010-10-06	9.08	A
USGS	431312089475301	2010-10-07	9.07	A
USGS	431312089475301	2010-10-08	9.06	A
USGS	431312089475301	2010-10-09	9.07	A
USGS	431312089475301	2010-10-10	9.07	A
USGS	431312089475301	2010-10-11	9.10	A
USGS	431312089475301	2010-10-12	9.14	A
USGS	431312089475301	2010-10-13	9.19	A
USGS	431312089475301	2010-10-14	9.20	A
USGS	431312089475301	2010-10-15	9.27	A
USGS	431312089475301	2010-10-16	9.31	A
USGS	431312089475301	2010-10-17	9.35	A
USGS	431312089475301	2010-10-18	9.40	A
USGS	431312089475301	2010-10-19	9.44	A
USGS	431312089475301	2010-10-20	9.48	A
USGS	431312089475301	2010-10-21	9.54	A
USGS	431312089475301	2010-10-22	9.58	A
USGS	431312089475301	2010-10-23	9.62	A
USGS	431312089475301	2010-10-24	9.62	A
USGS	431312089475301	2010-10-25	9.62	A
USGS	431312089475301	2010-10-26	9.61	A
USGS	431312089475301	2010-10-27	9.59	A
USGS	431312089475301	2010-10-28	9.64	A
USGS	431312089475301	2010-10-29	9.66	A
USGS	431312089475301	2010-10-30	9.69	A
USGS	431312089475301	2010-10-31	9.74	A
USGS	431312089475301	2010-11-01	9.77	A
USGS	431312089475301	2010-11-02	9.77	A
USGS	431312089475301	2010-11-03	9.78	A
USGS	431312089475301	2010-11-04	9.81	A
USGS	431312089475301	2010-11-05	9.84	A
USGS	431312089475301	2010-11-06	9.85	A
USGS	431312089475301	2010-11-07	9.87	A
USGS	431312089475301	2010-11-08	9.89	A
USGS	431312089475301	2010-11-09	9.92	A
USGS	431312089475301	2010-11-10	9.95	A
USGS	431312089475301	2010-11-11	9.98	A
USGS	431312089475301	2010-11-12	10.00	A
USGS	431312089475301	2010-11-13	10.00	A
USGS	431312089475301	2010-11-14	9.99	A
USGS	431312089475301	2010-11-15	10.00	A
USGS	431312089475301	2010-11-16	10.02	A
USGS	431312089475301	2010-11-17	10.06	A
USGS	431312089475301	2010-11-18	10.08	A
USGS	431312089475301	2010-11-19	10.10	A
USGS	431312089475301	2010-11-20	10.11	A
USGS	431312089475301	2010-11-21	10.11	A
USGS	431312089475301	2010-11-22	10.13	A
USGS	431312089475301	2010-11-23	10.16	A
USGS	431312089475301	2010-11-24	10.16	A
USGS	431312089475301	2010-11-25	10.16	A
USGS	431312089475301	2010-11-26	10.17	A
USGS	431312089475301	2010-11-27	10.19	A
USGS	431312089475301	2010-11-28	10.21	A
USGS	431312089475301	2010-11-29	10.21	A
USGS	431312089475301	2010-11-30	10.22	A
USGS	431312089475301	2010-12-01	10.25	A
USGS	431312089475301	2010-12-02	10.27	A
USGS	431312089475301	2010-12-03	10.28	A
USGS	431312089475301	2010-12-04	10.31	A
USGS	431312089475301	2010-12-05	10.32	A
USGS	431312089475301	2010-12-06	10.34	A
USGS	431312089475301	2010-12-07	10.36	A
USGS	431312089475301	2010-12-08	10.38	A
USGS	431312089475301	2010-12-09	10.39	A
USGS	431312089475301	2010-12-10	10.41	A
USGS	431312089475301	2010-12-11	10.42	A
USGS	431312089475301	2010-12-12	10.45	A
USGS	431312089475301	2010-12-13	10.47	A
USGS	431312089475301	2010-12-14	10.49	A
USGS	431312089475301	2010-12-15	10.50	A
USGS	431312089475301	2010-12-16	10.52	A
USGS	431312089475301	2010-12-17	10.54	A
USGS	431312089475301	2010-12-18	10.55	A
USGS	431312089475301	2010-12-19	10.57	A
USGS	431312089475301	2010-12-20	10.59	A
USGS	431312089475301	2010-12-21	10.60	A
USGS	431312089475301	2010-12-22	10.63	A
USGS	431312089475301	2010-12-23	10.64	A
USGS	431312089475301	2010-12-24	10.66	A
USGS	431312089475301	2010-12-25	10.67	A
USGS	431312089475301	2010-12-26	10.68	A
USGS	431312089475301	2010-12-27	10.69	A
USGS	431312089475301	2010-12-28	10.70	A
USGS	431312089475301	2010-12-29	10.71	A
USGS	431312089475301	2010-12-30	10.71	A
USGS	431312089475301	2010-12-31	10.71	A
USGS	431312089475301	2011-01-01	10.58	A
USGS	431312089475301	2011-01-02	10.47	A
USGS	431312089475301	2011-01-03	10.42	A
USGS	431312089475301	2011-01-04	10.40	A
USGS	431312089475301	2011-01-05	10.40	A
USGS	431312089475301	2011-01-06	10.41	A
USGS	431312089475301	2011-01-07	10.43	A
USGS	431312089475301	2011-01-08	10.49	A
USGS	431312089475301	2011-01-09	10.52	A
USGS	431312089475301	2011-01-10	10.52	A
USGS	431312089475301	2011-01-11	10.52	A
USGS	431312089475301	2011-01-12	10.53	A
USGS	431312089475301	2011-01-13	10.56	A
USGS	431312089475301	2011-01-14	10.56	A
USGS	431312089475301	2011-01-15	10.60	A
USGS	431312089475301	2011-01-16	10.61	A
USGS	431312089475301	2011-01-17	10.61	A
USGS	431312089475301	2011-01-18	10.65	A
USGS	431312089475301	2011-01-19	10.67	A
USGS	431312089475301	2011-01-20	10.67	A
USGS	431312089475301	2011-01-21	10.68	A
USGS	431312089475301	2011-01-22	10.70	A
USGS	431312089475301	2011-01-23	10.70	A
USGS	431312089475301	2011-01-24	10.69	A
USGS	431312089475301	2011-01-25	10.70	A
USGS	431312089475301	2011-01-26	10.69	A
USGS	431312089475301	2011-01-27	10.69	A
USGS	431312089475301	2011-01-28	10.69	A
USGS	431312089475301	2011-01-29	10.70	A
USGS	431312089475301	2011-01-30	10.71	A
USGS	431312089475301	2011-01-31	10.71	A
USGS	431312089475301	2011-02-01	10.72	A
USGS	431312089475301	2011-02-02	10.73	A
USGS	431312089475301	2011-02-03	10.72	A
USGS	431312089475301	2011-02-04	10.69	A
USGS	431312089475301	2011-02-05	10.65	A
USGS	431312089475301	2011-02-06	10.64	A
USGS	431312089475301	2011-02-07	10.63	A
USGS	431312089475301	2011-02-08	10.62	A
USGS	431312089475301	2011-02-09	10.60	A
USGS	431312089475301	2011-02-10	10.57	A
USGS	431312089475301	2011-02-11	10.53	A
USGS	431312089475301	2011-02-12	10.52	A
USGS	431312089475301	2011-02-13	10.49	A
USGS	431312089475301	2011-02-14	10.48	A
USGS	431312089475301	2011-02-15	10.45	A
USGS	431312089475301	2011-02-16	10.40	A
USGS	431312089475301	2011-02-17	10.36	A
USGS	431312089475301	2011-02-18	10.22	A
USGS	431312089475301	2011-02-19	10.07	A
USGS	431312089475301	2011-02-20	9.97	A
USGS	431312089475301	2011-02-21	9.89	A
USGS	431312089475301	2011-02-22	9.83	A
USGS	431312089475301	2011-02-23	9.80	A
USGS	431312089475301	2011-02-24	9.77	A
USGS	431312089475301	2011-02-25	9.76	A
USGS	431312089475301	2011-02-26	9.76	A
USGS	431312089475301	2011-02-27	9.75	A
USGS	431312089475301	2011-02-28	9.79	A
USGS	431312089475301	2011-03-01	9.80	A
USGS	431312089475301	2011-03-02	9.82	A
USGS	431312089475301	2011-03-03	9.81	A
USGS	431312089475301	2011-03-04	9.79	A
USGS	431312089475301	2011-03-05	9.74	A
USGS	431312089475301	2011-03-06	9.71	A
USGS	431312089475301	2011-03-07	9.68	A
USGS	431312089475301	2011-03-08	9.67	A
USGS	431312089475301	2011-03-09	9.64	A
USGS	431312089475301	2011-03-10	9.62	A
USGS	431312089475301	2011-03-11	9.59	A
USGS	431312089475301	2011-03-12	9.52	A
USGS	431312089475301	2011-03-13	9.51	A
USGS	431312089475301	2011-03-14	9.49	A
USGS	431312089475301	2011-03-15	9.45	A
USGS	431312089475301	2011-03-16	9.41	A
USGS	431312089475301	2011-03-17	9.38	A
USGS	431312089475301	2011-03-18	9.34	A
USGS	431312089475301	2011-03-19	9.30	A
USGS	431312089475301	2011-03-20	9.25	A
USGS	431312089475301	2011-03-21	8.86	A
USGS	431312089475301	2011-03-22	8.67	A
USGS	431312089475301	2011-03-23	8.30	A
USGS	431312089475301	2011-03-24	8.15	A
USGS	431312089475301	2011-03-25	8.12	A
USGS	431312089475301	2011-03-26	8.12	A
USGS	431312089475301	2011-03-27	8.14	A
USGS	431312089475301	2011-03-28	8.15	A
USGS	431312089475301	2011-03-29	8.17	A
USGS	431312089475301	2011-03-30	8.17	A
USGS	431312089475301	2011-03-31	8.18	A
USGS	431312089475301	2011-04-01	8.18	A
USGS	431312089475301	2011-04-02	8.22	A
USGS	431312089475301	2011-04-03	8.22	A
USGS	431312089475301	2011-04-04	8.16	A
USGS	431312089475301	2011-04-05	8.09	A
USGS	431312089475301	2011-04-06	8.12	A
USGS	431312089475301	2011-04-07	8.16	A
USGS	431312089475301	2011-04-08	8.21	A
USGS	431312089475301	2011-04-09	8.23	A
USGS	431312089475301	2011-04-10	8.22	A
USGS	431312089475301	2011-04-11	8.28	A
USGS	431312089475301	2011-04-12	8.31	A
USGS	431312089475301	2011-04-13	8.35	A
USGS	431312089475301	2011-04-14	8.37	A
USGS	431312089475301	2011-04-15	8.37	A
USGS	431312089475301	2011-04-16	8.22	A
USGS	431312089475301	2011-04-17	8.18	A
USGS	431312089475301	2011-04-18	8.21	A
USGS	431312089475301	2011-04-19	8.21	A
USGS	431312089475301	2011-04-20	8.03	A
USGS	431312089475301	2011-04-21	7.94	A
USGS	431312089475301	2011-04-22	7.91	A
USGS	431312089475301	2011-04-23	7.95	A
USGS	431312089475301	2011-04-24	7.97	A
USGS	431312089475301	2011-04-25	7.98	A
USGS	431312089475301	2011-04-26	7.95	A
USGS	431312089475301	2011-04-27	7.76	A
USGS	431312089475301	2011-04-28	7.82	A
USGS	431312089475301	2011-04-29	7.86	A
USGS	431312089475301	2011-04-30	7.89	A
USGS	431312089475301	2011-05-01	7.98	A
USGS	431312089475301	2011-05-02	8.04	A
USGS	431312089475301	2011-05-03	8.09	A
USGS	431312089475301	2011-05-04	8.12	A
USGS	431312089475301	2011-05-05	8.12	A
USGS	431312089475301	2011-05-06	8.16	A
USGS	431312089475301	2011-05-07	8.22	A
USGS	431312089475301	2011-05-08	8.26	A
USGS	431312089475301	2011-05-09	8.28	A
USGS	431312089475301	2011-05-10	8.29	A
USGS	431312089475301	2011-05-11	8.33	A
USGS	431312089475301	2011-05-12	8.38	A
USGS	431312089475301	2011-05-13	8.40	A
USGS	431312089475301	2011-05-14	8.43	A
USGS	431312089475301	2011-05-15	8.49	A
USGS	431312089475301	2011-05-16	8.55	A
USGS	431312089475301	2011-05-17	8.58	A
USGS	431312089475301	2011-05-18	8.63	A
USGS	431312089475301	2011-05-19	8.68	A
USGS	431312089475301	2011-05-20	8.72	A
USGS	431312089475301	2011-05-21	8.75	A
USGS	431312089475301	2011-05-22	8.79	A
USGS	431312089475301	2011-05-23	8.85	A
USGS	431312089475301	2011-05-24	8.91	A
USGS	431312089475301	2011-05-25	8.91	A
USGS	431312089475301	2011-05-26	8.50	A
USGS	431312089475301	2011-05-27	8.56	A
USGS	431312089475301	2011-05-28	8.66	A
USGS	431312089475301	2011-05-29	8.74	A
USGS	431312089475301	2011-05-30	8.82	A
USGS	431312089475301	2011-05-31	8.91	A
USGS	431312089475301	2011-06-01	8.97	A
USGS	431312089475301	2011-06-02	9.03	A
USGS	431312089475301	2011-06-03	9.08	A
USGS	431312089475301	2011-06-04	9.16	A
USGS	431312089475301	2011-06-05	9.22	A
USGS	431312089475301	2011-06-06	9.28	A
USGS	431312089475301	2011-06-07	9.34	A
USGS	431312089475301	2011-06-08	9.42	A
USGS	431312089475301	2011-06-09	9.45	A
USGS	431312089475301	2011-06-10	9.49	A
USGS	431312089475301	2011-06-11	9.53	A
USGS	431312089475301	2011-06-12	9.59	A
USGS	431312089475301	2011-06-13	9.65	A
USGS	431312089475301	2011-06-14	9.70	A
USGS	431312089475301	2011-06-15	9.70	A
USGS	431312089475301	2011-06-16	9.45	A
USGS	431312089475301	2011-06-17	9.47	A
USGS	431312089475301	2011-06-18	9.54	A
USGS	431312089475301	2011-06-19	9.55	A
USGS	431312089475301	2011-06-20	8.94	A
USGS	431312089475301	2011-06-21	8.92	A
USGS	431312089475301	2011-06-22	8.95	A
USGS	431312089475301	2011-06-23	9.01	A
USGS	431312089475301	2011-06-24	9.10	A
USGS	431312089475301	2011-06-25	9.16	A
USGS	431312089475301	2011-06-26	9.22	A
USGS	431312089475301	2011-06-27	9.28	A
USGS	431312089475301	2011-06-28	9.34	A
USGS	431312089475301	2011-06-29	9.39	A
USGS	431312089475301	2011-06-30	9.41	A
USGS	431312089475301	2011-07-01	9.47	A
USGS	431312089475301	2011-07-02	9.52	A
USGS	431312089475301	2011-07-03	9.57	A
USGS	431312089475301	2011-07-04	9.62	A
USGS	431312089475301	2011-07-05	9.66	A
USGS	431312089475301	2011-07-06	9.73	A
USGS	431312089475301	2011-07-07	9.79	A
USGS	431312089475301	2011-07-08	9.85	A
USGS	431312089475301	2011-07-09	9.91	A
USGS	431312089475301	2011-07-10	9.94	A
USGS	431312089475301	2011-07-11	9.99	A
USGS	431312089475301	2011-07-12	10.05	A
USGS	431312089475301	2011-07-13	10.11	A
USGS	431312089475301	2011-07-14	10.16	A
USGS	431312089475301	2011-07-15	10.21	A
USGS	431312089475301	2011-07-16	10.26	A
USGS	431312089475301	2011-07-17	10.32	A
USGS	431312089475301	2011-07-18	10.36	A
USGS	431312089475301	2011-07-19	10.42	A
USGS	431312089475301	2011-07-20	10.47	A
USGS	431312089475301	2011-07-21	10.53	A
USGS	431312089475301	2011-07-22	10.59	A
USGS	431312089475301	2011-07-23	10.65	A
USGS	431312089475301	2011-07-24	10.69	A
USGS	431312089475301	2011-07-25	10.73	A
USGS	431312089475301	2011-07-26	10.78	A
USGS	431312089475301	2011-07-27	10.81	A
USGS	431312089475301	2011-07-28	10.83	A
USGS	431312089475301	2011-07-29	10.88	A
USGS	431312089475301	2011-07-30	10.91	A
USGS	431312089475301	2011-07-31	10.94	A
USGS	431312089475301	2011-08-01	10.96	A
USGS	431312089475301	2011-08-02	11.00	A
USGS	431312089475301	2011-08-03	11.03	A
USGS	431312089475301	2011-08-04	11.06	A
USGS	431312089475301	2011-08-05	11.09	A
USGS	431312089475301	2011-08-06	11.12	A
USGS	431312089475301	2011-08-07	11.15	A
USGS	431312089475301	2011-08-08	11.17	A
USGS	431312089475301	2011-08-09	11.20	A
USGS	431312089475301	2011-08-10	11.23	A
USGS	431312089475301	2011-08-11	11.26	A
USGS	431312089475301	2011-08-12	11.27	A
USGS	431312089475301	2011-08-13	11.28	A
USGS	431312089475301	2011-08-14	11.30	A
USGS	431312089475301	2011-08-15	11.32	A
USGS	431312089475301	2011-08-16	11.34	A
USGS	431312089475301	2011-08-17	11.36	A
USGS	431312089475301	2011-08-18	11.38	A
USGS	431312089475301	2011-08-19	11.41	A
USGS	431312089475301	2011-08-20	11.43	A
USGS	431312089475301	2011-08-21	11.45	A
USGS	431312089475301	2011-08-22	11.47	A
USGS	431312089475301	2011-08-23	11.47	A
USGS	431312089475301	2011-08-24	11.49	A
USGS	431312089475301	2011-08-25	11.51	A
USGS	431312089475301	2011-08-26	11.53	A
USGS	431312089475301	2011-08-27	11.55	A
USGS	431312089475301	2011-08-28	11.57	A
USGS	431312089475301	2011-08-29	11.60	A
USGS	431312089475301	2011-08-30	11.61	A
USGS	431312089475301	2011-08-31	11.63	A
USGS	431312089475301	2011-09-01	11.66	A
USGS	431312089475301	2011-09-02	11.68	A
USGS	431312089475301	2011-09-03	11.69	A
USGS	431312089475301	2011-09-04	11.71	A
USGS	431312089475301	2011-09-05	11.73	A
USGS	431312089475301	2011-09-06	11.75	A
USGS	431312089475301	2011-09-07	11.76	A
USGS	431312089475301	2011-09-08	11.78	A
USGS	431312089475301	2011-09-09	11.79	A
USGS	431312089475301	2011-09-10	11.81	A
USGS	431312089475301	2011-09-11	11.82	A
USGS	431312089475301	2011-09-12	11.84	A
USGS	431312089475301	2011-09-13	11.86	A
USGS	431312089475301	2011-09-14	11.88	A
USGS	431312089475301	2011-09-15	11.90	A
USGS	431312089475301	2011-09-16	11.91	A
USGS	431312089475301	2011-09-17	11.92	A
USGS	431312089475301	2011-09-18	11.94	A
USGS	431312089475301	2011-09-19	11.95	A
USGS	431312089475301	2011-09-20	11.96	A
USGS	431312089475301	2011-09-21	11.98	A
USGS	431312089475301	2011-09-22	12.00	A
USGS	431312089475301	2011-09-23	12.01	A
USGS	431312089475301	2011-09-24	12.02	A
USGS	431312089475301	2011-09-25	12.04	A
USGS	431312089475301	2011-09-26	12.04	A
USGS	431312089475301	2011-09-27	12.04	A
USGS	431312089475301	2011-09-28	11.71	A
USGS	431312089475301	2011-09-29	11.71	A
USGS	431312089475301	2011-09-30	11.71	A
USGS	431312089475301	2011-10-01	11.72	P
USGS	431312089475301	2011-10-02	11.72	P
USGS	431312089475301	2011-10-03	11.71	P
USGS	431312089475301	2011-10-04	11.71	P
USGS	431312089475301	2011-10-05	11.70	P
USGS	431312089475301	2011-10-06	11.71	P
USGS	431312089475301	2011-10-07	11.72	P
USGS	431312089475301	2011-10-08	11.72	P
USGS	431312089475301	2011-10-09	11.74	P
USGS	431312089475301	2011-10-10	11.74	P
USGS	431312089475301	2011-10-11	11.74	P
USGS	431312089475301	2011-10-12	11.74	P
USGS	431312089475301	2011-10-13	11.74	P
USGS	431312089475301	2011-10-14	11.75	P
USGS	431312089475301	2011-10-15	11.75	P
USGS	431312089475301	2011-10-16	11.76	P
USGS	431312089475301	2011-10-17	11.77	P
USGS	431312089475301	2011-10-18	11.77	P
USGS	431312089475301	2011-10-19	11.76	P
USGS	431312089475301	2011-10-20	11.74	P
USGS	431312089475301	2011-10-21	11.74	P
USGS	431312089475301	2011-10-22	11.74	P
USGS	431312089475301	2011-10-23	11.74	P
USGS	431312089475301	2011-10-24	11.73	P
USGS	431312089475301	2011-10-25	11.72	P
USGS	431312089475301	2011-10-26	11.72	P
USGS	431312089475301	2011-10-27	11.72	P
USGS	431312089475301	2011-10-28	11.71	P
USGS	431312089475301	2011-10-29	11.71	P
USGS	431312089475301	2011-10-30	11.69	P
USGS	431312089475301	2011-10-31	11.69	P
USGS	431312089475301	2011-11-01	11.69	P
USGS	431312089475301	2011-11-05	11.56	P
USGS	431312089475301	2011-11-06	11.61	P
USGS	431312089475301	2011-11-07	11.64	P
USGS	431312089475301	2011-11-08	11.62	P
USGS	431312089475301	2011-11-09	11.54	P
USGS	431312089475301	2011-11-10	11.35	P
USGS	431312089475301	2011-11-11	11.17	P
USGS	431312089475301	2011-11-12	11.05	P
USGS	431312089475301	2011-11-13	10.99	P
USGS	431312089475301	2011-11-14	10.96	P
USGS	431312089475301	2011-11-15	10.92	P
USGS	431312089475301	2011-11-16	10.89	P
USGS	431312089475301	2011-11-17	10.87	P
USGS	431312089475301	2011-11-18	10.83	P
USGS	431312089475301	2011-11-19	10.79	P
USGS	431312089475301	2011-11-20	10.79	P
USGS	431312089475301	2011-11-21	10.79	P
USGS	431312089475301	2011-11-22	10.78	P
USGS	431312089475301	2011-11-23	10.78	P
USGS	431312089475301	2011-11-24	10.78	P
USGS	431312089475301	2011-11-25	10.79	P
USGS	431312089475301	2011-11-26	10.80	P
USGS	431312089475301	2011-11-27	10.82	P
USGS	431312089475301	2011-11-28	10.82	P
USGS	431312089475301	2011-11-29	10.83	P
USGS	431312089475301	2011-11-30	10.84	P
USGS	431312089475301	2011-12-01	10.86	P
USGS	431312089475301	2011-12-02	10.87	P
USGS	431312089475301	2011-12-03	10.86	P
USGS	431312089475301	2011-12-04	10.83	P
USGS	431312089475301	2011-12-05	10.78	P
USGS	431312089475301	2011-12-06	10.75	P
USGS	431312089475301	2011-12-07	10.72	P
USGS	431312089475301	2011-12-08	10.70	P
USGS	431312089475301	2011-12-09	10.68	P
USGS	431312089475301	2011-12-10	10.67	P
USGS	431312089475301	2011-12-11	10.66	P
USGS	431312089475301	2011-12-12	10.67	P
USGS	431312089475301	2011-12-13	10.68	P
USGS	431312089475301	2011-12-14	10.68	P
USGS	431312089475301	2011-12-15	10.65	P
USGS	431312089475301	2011-12-16	10.65	P
USGS	431312089475301	2011-12-17	10.63	P
USGS	431312089475301	2011-12-18	10.62	P
USGS	431312089475301	2011-12-19	10.61	P
USGS	431312089475301	2011-12-20	10.61	P
USGS	431312089475301	2011-12-21	10.60	P
USGS	431312089475301	2011-12-22	10.62	P
USGS	431312089475301	2011-12-23	10.62	P
USGS	431312089475301	2011-12-24	10.62	P
USGS	431312089475301	2011-12-25	10.64	P
USGS	431312089475301	2011-12-26	10.64	P
USGS	431312089475301	2011-12-27	10.66	P
USGS	431312089475301	2011-12-28	10.67	P
USGS	431312089475301	2011-12-29	10.68	P
USGS	431312089475301	2011-12-30	10.72	P
USGS	431312089475301	2011-12-31	10.73	P
USGS	431312089475301	2012-01-01	10.77	P
USGS	431312089475301	2012-01-02	10.81	P
USGS	431312089475301	2012-01-03	10.81	P
USGS	431312089475301	2012-01-04	10.83	P
USGS	431312089475301	2012-01-05	10.84	P
USGS	431312089475301	2012-01-06	10.87	P
USGS	431312089475301	2012-01-07	10.90	P
USGS	431312089475301	2012-01-08	10.92	P
USGS	431312089475301	2012-01-09	10.92	P
USGS	431312089475301	2012-01-10	10.93	P
USGS	431312089475301	2012-01-11	10.94	P
USGS	431312089475301	2012-01-12	10.96	P
USGS	431312089475301	2012-01-13	10.98	P
USGS	431312089475301	2012-01-14	11.00	P
USGS	431312089475301	2012-01-15	11.01	P
USGS	431312089475301	2012-01-16	11.02	P
USGS	431312089475301	2012-01-17	11.04	P
USGS	431312089475301	2012-01-18	11.05	P
USGS	431312089475301	2012-01-19	11.07	P
USGS	431312089475301	2012-01-20	11.08	P
USGS	431312089475301	2012-01-21	11.09	P
USGS	431312089475301	2012-01-22	11.10	P
USGS	431312089475301	2012-01-23	11.12	P
USGS	431312089475301	2012-01-24	11.14	P
USGS	431312089475301	2012-01-25	11.15	P
USGS	431312089475301	2012-01-26	11.15	P
USGS	431312089475301	2012-01-27	11.16	P
USGS	431312089475301	2012-01-28	11.18	P
USGS	431312089475301	2012-01-29	11.19	P
USGS	431312089475301	2012-01-30	11.19	P
USGS	431312089475301	2012-01-31	11.20	P
USGS	431312089475301	2012-02-01	11.20	P
USGS	431312089475301	2012-02-02	11.21	P
USGS	431312089475301	2012-02-03	11.22	P
USGS	431312089475301	2012-02-04	11.21	P
USGS	431312089475301	2012-02-05	11.21	P
USGS	431312089475301	2012-02-06	11.20	P
USGS	431312089475301	2012-02-07	11.20	P
USGS	431312089475301	2012-02-08	11.19	P
USGS	431312089475301	2012-02-09	11.18	P
USGS	431312089475301	2012-02-10	11.18	P
USGS	431312089475301	2012-02-11	11.18	P
USGS	431312089475301	2012-02-12	11.18	P
USGS	431312089475301	2012-02-13	11.17	P
USGS	431312089475301	2012-02-14	11.20	P
USGS	431312089475301	2012-02-15	11.21	P
USGS	431312089475301	2012-02-16	11.22	P
USGS	431312089475301	2012-02-17	11.22	P
USGS	431312089475301	2012-02-18	11.23	P
USGS	431312089475301	2012-02-19	11.23	P
USGS	431312089475301	2012-02-20	11.23	P
USGS	431312089475301	2012-02-21	11.22	P
USGS	431312089475301	2012-02-22	11.22	P
USGS	431312089475301	2012-02-23	11.23	P
USGS	431312089475301	2012-02-24	11.24	P
USGS	431312089475301	2012-02-25	11.24	P
USGS	431312089475301	2012-02-26	11.24	P
USGS	431312089475301	2012-02-27	11.25	P
USGS	431312089475301	2012-02-28	11.25	P
USGS	431312089475301	2012-02-29	11.22	P
USGS	431312089475301	2012-03-01	11.13	P
USGS	431312089475301	2012-03-02	11.10	P
USGS	431312089475301	2012-03-03	11.07	P
USGS	431312089475301	2012-03-04	11.06	P
USGS	431312089475301	2012-03-05	11.05	P
USGS	431312089475301	2012-03-06	11.03	P
USGS	431312089475301	2012-03-07	11.00	P
USGS	431312089475301	2012-03-08	10.96	P
USGS	431312089475301	2012-03-09	10.90	P
USGS	431312089475301	2012-03-10	10.85	P
USGS	431312089475301	2012-03-11	10.80	P
USGS	431312089475301	2012-03-12	10.76	P
USGS	431312089475301	2012-03-13	10.72	P
USGS	431312089475301	2012-03-14	10.69	P
USGS	431312089475301	2012-03-15	10.65	P
